,year,Origen,Destino,Refugiados,Busca_asilo,Rechazados,Desplazamiento_interno,Rechazados_interno
524,2010,Dem. Rep. of the Congo,Brazil,443,12,0,0,0
525,2010,Colombia,Brazil,602,16,7,0,0
526,2010,Cuba,Brazil,133,29,0,0,0
527,2010,Ecuador,Brazil,26,0,0,0,0
528,2010,Eritrea,Brazil,20,7,0,0,0
529,2010,Ethiopia,Brazil,20,5,0,0,0
530,2010,Palestinian,Brazil,117,5,0,0,0
531,2010,Georgia,Brazil,10,0,0,0,0
532,2010,Ghana,Brazil,6,6,0,0,0
533,2010,Guinea-Bissau,Brazil,10,6,0,0,0
534,2010,Guinea,Brazil,5,5,0,0,0
535,2010,Haiti,Brazil,5,592,0,0,0
536,2010,Croatia,Brazil,5,0,0,0,0
537,2010,Cote d'Ivoire,Brazil,16,0,0,0,0
538,2010,Iran (Islamic Rep. of),Brazil,31,0,0,0,0
539,2010,Iraq,Brazil,202,6,0,0,0
540,2010,Israel,Brazil,0,15,0,0,0
541,2010,Liberia,Brazil,258,0,0,0,0
542,2010,Lebanon,Brazil,29,0,0,0,0
543,2010,Sri Lanka,Brazil,5,0,0,0,0
544,2010,North Macedonia,Brazil,6,0,0,0,0
545,2010,Mali,Brazil,5,0,0,0,0
546,2010,Morocco,Brazil,5,0,0,0,0
547,2010,Nigeria,Brazil,29,15,0,0,0
548,2010,Pakistan,Brazil,16,29,0,0,0
549,2010,Paraguay,Brazil,7,0,0,0,0
550,2010,Peru,Brazil,45,0,0,0,0
551,2010,South Africa,Brazil,5,0,0,0,0
552,2010,Russian Federation,Brazil,9,0,0,0,0
553,2010,Rwanda,Brazil,18,0,0,0,0
554,2010,El Salvador,Brazil,5,0,0,0,0
555,2010,Serbia and Kosovo: S/RES/1244 (1999),Brazil,77,0,0,0,0
556,2010,Senegal,Brazil,0,15,0,0,0
557,2010,Sierra Leone,Brazil,136,0,0,0,0
558,2010,Somalia,Brazil,36,18,0,0,0
559,2010,Viet Nam,Brazil,5,0,0,0,0
560,2010,Sudan,Brazil,39,6,0,0,0
561,2010,Syrian Arab Rep.,Brazil,5,0,0,0,0
562,2010,United Rep. of Tanzania,Brazil,5,0,0,0,0
563,2010,United States of America,Brazil,0,7,0,0,0
564,2010,Zimbabwe,Brazil,5,0,0,0,0
565,2010,Stateless,Brazil,5,0,0,0,0
566,2010,Stateless,Brunei Darussalam,0,0,0,0,0
567,2010,Afghanistan,Bosnia and Herzegovina,0,11,0,0,0
568,2010,Bosnia and Herzegovina,Bosnia and Herzegovina,0,0,0,113365,277
569,2010,Cameroon,Bosnia and Herzegovina,0,5,0,0,0
570,2010,Ethiopia,Bosnia and Herzegovina,0,5,0,0,0
571,2010,Palestinian,Bosnia and Herzegovina,5,0,0,0,0
572,2010,Croatia,Bosnia and Herzegovina,6836,0,397,0,0
573,2010,Iran (Islamic Rep. of),Bosnia and Herzegovina,0,5,0,0,0
574,2010,Iraq,Bosnia and Herzegovina,0,5,0,0,0
575,2010,North Macedonia,Bosnia and Herzegovina,5,0,0,0,0
576,2010,Rep. of Moldova,Bosnia and Herzegovina,5,0,0,0,0
577,2010,Serbia and Kosovo: S/RES/1244 (1999),Bosnia and Herzegovina,163,118,38,0,0
578,2010,Stateless,Bosnia and Herzegovina,0,0,0,0,0
579,2010,Afghanistan,Bulgaria,2048,402,0,0,0
580,2010,Albania,Bulgaria,10,0,0,0,0
581,2010,Algeria,Bulgaria,21,0,0,0,0
582,2010,Angola,Bulgaria,5,0,0,0,0
583,2010,Egypt,Bulgaria,5,0,0,0,0
584,2010,Armenia,Bulgaria,32,26,0,0,0
585,2010,Azerbaijan,Bulgaria,5,17,0,0,0
586,2010,Burundi,Bulgaria,5,0,0,0,0
587,2010,Bangladesh,Bulgaria,15,7,0,0,0
588,2010,Bosnia and Herzegovina,Bulgaria,35,0,0,0,0
589,2010,China,Bulgaria,0,5,0,0,0
590,2010,Cameroon,Bulgaria,5,0,0,0,0
591,2010,Congo,Bulgaria,26,5,0,0,0
592,2010,Dem. Rep. of the Congo,Bulgaria,33,7,0,0,0
593,2010,Cuba,Bulgaria,6,0,0,0,0
594,2010,Eritrea,Bulgaria,10,0,0,0,0
595,2010,Ethiopia,Bulgaria,60,5,0,0,0
596,2010,Georgia,Bulgaria,5,10,0,0,0
597,2010,Guinea,Bulgaria,0,5,0,0,0
598,2010,India,Bulgaria,0,23,0,0,0
599,2010,Iran (Islamic Rep. of),Bulgaria,244,5,0,0,0
600,2010,Iraq,Bulgaria,1990,559,0,0,0
601,2010,Jordan,Bulgaria,5,0,0,0,0
602,2010,Kyrgyzstan,Bulgaria,0,6,0,0,0
603,2010,Liberia,Bulgaria,12,0,0,0,0
604,2010,Lebanon,Bulgaria,28,10,0,0,0
605,2010,Sri Lanka,Bulgaria,5,18,0,0,0
606,2010,Mauritania,Bulgaria,0,6,0,0,0
607,2010,Rep. of Moldova,Bulgaria,0,5,0,0,0
608,2010,Mongolia,Bulgaria,0,5,0,0,0
609,2010,Morocco,Bulgaria,0,8,0,0,0
610,2010,Nigeria,Bulgaria,10,5,0,0,0
611,2010,Pakistan,Bulgaria,0,46,0,0,0
612,2010,Russian Federation,Bulgaria,8,18,0,0,0
613,2010,Rwanda,Bulgaria,5,0,0,0,0
614,2010,Serbia and Kosovo: S/RES/1244 (1999),Bulgaria,118,22,0,0,0
615,2010,Sierra Leone,Bulgaria,12,8,0,0,0
616,2010,Somalia,Bulgaria,129,11,0,0,0
617,2010,Sudan,Bulgaria,186,14,0,0,0
618,2010,Syrian Arab Rep.,Bulgaria,95,30,0,0,0
619,2010,United Rep. of Tanzania,Bulgaria,5,0,0,0,0
620,2010,Tunisia,Bulgaria,12,0,0,0,0
621,2010,Türkiye,Bulgaria,97,0,0,0,0
622,2010,Ukraine,Bulgaria,0,8,0,0,0
623,2010,Uzbekistan,Bulgaria,0,5,0,0,0
624,2010,Yemen,Bulgaria,0,5,0,0,0
625,2010,Stateless,Bulgaria,232,81,0,0,0
626,2010,Unknown,Bulgaria,0,5,0,0,0
627,2010,Guatemala,Belize,0,5,0,0,0
628,2010,Honduras,Belize,0,5,0,0,0
629,2010,El Salvador,Belize,134,21,0,0,0
630,2010,Sri Lanka,Cambodia,5,0,0,0,0
631,2010,Myanmar,Cambodia,10,42,0,0,0
632,2010,Pakistan,Cambodia,0,7,0,0,0
633,2010,Somalia,Cambodia,8,0,0,0,0
634,2010,Viet Nam,Cambodia,101,0,0,0,0
635,2010,Afghanistan,Canada,2727,592,0,0,0
636,2010,Albania,Canada,2166,507,0,0,0
637,2010,Algeria,Canada,877,256,0,0,0
638,2010,Angola,Canada,1030,23,0,0,0
639,2010,Antigua and Barbuda,Canada,28,27,0,0,0
640,2010,Egypt,Canada,573,164,0,0,0
641,2010,Argentina,Canada,363,63,0,0,0
642,2010,Armenia,Canada,179,40,0,0,0
643,2010,Australia,Canada,5,10,0,0,0
644,2010,Azerbaijan,Canada,714,37,0,0,0
645,2010,Bahrain,Canada,5,6,0,0,0
646,2010,Barbados,Canada,29,63,0,0,0
647,2010,Burundi,Canada,1968,212,0,0,0
648,2010,Belgium,Canada,16,6,0,0,0
649,2010,Benin,Canada,61,10,0,0,0
650,2010,Bangladesh,Canada,2213,251,0,0,0
651,2010,Bahamas,Canada,5,28,0,0,0
652,2010,Bhutan,Canada,18,0,0,0,0
653,2010,Burkina Faso,Canada,140,25,0,0,0
654,2010,Belarus,Canada,327,40,0,0,0
655,2010,Bolivia (Plurinational State of),Canada,165,28,0,0,0
656,2010,Botswana,Canada,38,170,0,0,0
657,2010,Brazil,Canada,168,179,0,0,0
658,2010,Bosnia and Herzegovina,Canada,104,63,7,0,0
659,2010,Bulgaria,Canada,1119,71,0,0,0
660,2010,Belize,Canada,5,5,0,0,0
661,2010,Cambodia,Canada,161,25,0,0,0
662,2010,Central African Rep.,Canada,60,0,0,0,0
663,2010,Chad,Canada,617,51,0,0,0
664,2010,China,Canada,16451,2971,0,0,0
665,2010,Chile,Canada,162,110,0,0,0
666,2010,Cameroon,Canada,746,246,0,0,0
667,2010,Congo,Canada,348,87,0,0,0
668,2010,Dem. Rep. of the Congo,Canada,4725,682,0,0,0
669,2010,Comoros,Canada,6,0,0,0,0
670,2010,Colombia,Canada,16054,2692,0,0,0
671,2010,Costa Rica,Canada,320,74,0,0,0
672,2010,Cuba,Canada,1821,264,0,0,0
673,2010,Czechia,Canada,275,1123,0,0,0
674,2010,Denmark,Canada,6,0,0,0,0
675,2010,Djibouti,Canada,275,193,0,0,0
676,2010,Dominica,Canada,43,16,0,0,0
677,2010,Dominican Rep.,Canada,129,175,0,0,0
678,2010,Ecuador,Canada,226,91,0,0,0
679,2010,Equatorial Guinea,Canada,11,10,0,0,0
680,2010,Eritrea,Canada,1136,247,0,0,0
681,2010,Estonia,Canada,17,15,0,0,0
682,2010,Ethiopia,Canada,1761,245,0,0,0
683,2010,Fiji,Canada,542,79,0,0,0
684,2010,France,Canada,36,33,0,0,0
685,2010,Gabon,Canada,54,15,0,0,0
686,2010,Gambia,Canada,49,32,0,0,0
687,2010,Palestinian,Canada,584,109,0,0,0
688,2010,United Kingdom of Great Britain and Northern Ireland,Canada,57,32,0,0,0
689,2010,Georgia,Canada,495,177,0,0,0
690,2010,Germany,Canada,80,25,0,0,0
691,2010,Ghana,Canada,379,117,0,0,0
692,2010,Guinea-Bissau,Canada,23,7,0,0,0
693,2010,Greece,Canada,12,31,0,0,0
694,2010,Grenada,Canada,325,63,0,0,0
695,2010,Guatemala,Canada,678,619,0,0,0
696,2010,Guinea,Canada,1094,185,0,0,0
697,2010,Guyana,Canada,602,160,0,0,0
698,2010,Haiti,Canada,2906,3936,0,0,0
699,2010,"China, Hong Kong SAR",Canada,6,81,0,0,0
700,2010,Honduras,Canada,492,612,0,0,0
701,2010,Croatia,Canada,69,252,0,0,0
702,2010,Hungary,Canada,1081,3534,0,0,0
703,2010,Cote d'Ivoire,Canada,421,86,0,0,0
704,2010,India,Canada,5954,1144,0,0,0
705,2010,Indonesia,Canada,374,56,0,0,0
706,2010,Ireland,Canada,7,0,0,0,0
707,2010,Iran (Islamic Rep. of),Canada,3819,517,0,0,0
708,2010,Iraq,Canada,1730,291,0,0,0
709,2010,Israel,Canada,622,650,0,0,0
710,2010,Italy,Canada,13,42,0,0,0
711,2010,Jamaica,Canada,348,520,0,0,0
712,2010,Jordan,Canada,322,135,0,0,0
713,2010,Japan,Canada,15,5,0,0,0
714,2010,Kazakhstan,Canada,229,46,0,0,0
715,2010,Kenya,Canada,882,153,0,0,0
716,2010,Kyrgyzstan,Canada,185,22,0,0,0
717,2010,Rep. of Korea,Canada,296,188,0,0,0
718,2010,Dem. People's Rep. of Korea,Canada,23,179,0,0,0
719,2010,Kuwait,Canada,73,32,0,0,0
720,2010,Lao People's Dem. Rep.,Canada,5,39,0,0,0
721,2010,Liberia,Canada,99,73,0,0,0
722,2010,Libya,Canada,292,74,0,0,0
723,2010,Saint Lucia,Canada,328,683,0,0,0
724,2010,Lebanon,Canada,1133,272,0,0,0
725,2010,Lesotho,Canada,5,5,0,0,0
726,2010,Sri Lanka,Canada,16967,1283,0,0,0
727,2010,Lithuania,Canada,114,103,0,0,0
728,2010,Latvia,Canada,51,167,0,0,0
729,2010,Madagascar,Canada,10,8,0,0,0
730,2010,Mauritania,Canada,284,56,0,0,0
731,2010,North Macedonia,Canada,123,57,0,0,0
732,2010,Rep. of Moldova,Canada,161,119,0,0,0
733,2010,Mexico,Canada,5281,9322,0,0,0
734,2010,Mali,Canada,119,24,0,0,0
735,2010,Malaysia,Canada,265,20,0,0,0
736,2010,Malawi,Canada,21,14,0,0,0
737,2010,Mongolia,Canada,113,48,0,0,0
738,2010,Morocco,Canada,167,96,0,0,0
739,2010,Mozambique,Canada,6,0,0,0,0
740,2010,Montenegro,Canada,0,23,0,0,0
741,2010,Mauritius,Canada,7,0,0,0,0
742,2010,Myanmar,Canada,265,19,0,0,0
743,2010,Namibia,Canada,26,335,0,0,0
744,2010,Nepal,Canada,863,222,0,0,0
745,2010,Netherlands (Kingdom of the),Canada,29,16,0,0,0
746,2010,Niger,Canada,57,29,0,0,0
747,2010,Nicaragua,Canada,132,87,0,0,0
748,2010,Nigeria,Canada,3171,1552,0,0,0
749,2010,Oman,Canada,10,6,0,0,0
750,2010,Pakistan,Canada,14526,821,0,0,0
751,2010,Panama,Canada,45,41,0,0,0
752,2010,Paraguay,Canada,40,11,0,0,0
753,2010,Peru,Canada,2209,257,0,0,0
754,2010,Philippines,Canada,300,272,0,0,0
755,2010,Poland,Canada,477,132,0,0,0
756,2010,Portugal,Canada,12,60,0,0,0
757,2010,Qatar,Canada,5,7,0,0,0
758,2010,Romania,Canada,952,208,0,0,0
759,2010,South Africa,Canada,37,53,0,0,0
760,2010,Russian Federation,Canada,2311,364,0,0,0
761,2010,Rwanda,Canada,1494,275,0,0,0
762,2010,El Salvador,Canada,912,1117,0,0,0
763,2010,Saudi Arabia,Canada,122,35,0,0,0
764,2010,Serbia and Kosovo: S/RES/1244 (1999),Canada,573,263,0,0,0
765,2010,Senegal,Canada,172,82,0,0,0
766,2010,Seychelles,Canada,10,0,0,0,0
767,2010,Singapore,Canada,26,10,0,0,0
768,2010,Sierra Leone,Canada,233,17,0,0,0
769,2010,Solomon Islands,Canada,38,0,0,0,0
770,2010,Somalia,Canada,4149,875,0,0,0
771,2010,Spain,Canada,13,40,0,0,0
772,2010,Viet Nam,Canada,163,33,0,0,0
773,2010,Saint Kitts and Nevis,Canada,5,12,0,0,0
774,2010,Sudan,Canada,1431,59,0,0,0
775,2010,Suriname,Canada,10,5,0,0,0
776,2010,Slovakia,Canada,28,419,0,0,0
777,2010,Slovenia,Canada,9,15,0,0,0
778,2010,Eswatini,Canada,19,45,0,0,0
779,2010,Sweden,Canada,7,23,0,0,0
780,2010,Switzerland,Canada,10,0,0,0,0
781,2010,Syrian Arab Rep.,Canada,545,221,0,0,0
782,2010,United Rep. of Tanzania,Canada,568,50,0,0,0
783,2010,Thailand,Canada,37,93,0,0,0
784,2010,Tajikistan,Canada,44,13,0,0,0
785,2010,Turkmenistan,Canada,23,5,0,0,0
786,2010,Togo,Canada,274,33,0,0,0
787,2010,Trinidad and Tobago,Canada,192,141,0,0,0
788,2010,Tunisia,Canada,223,84,0,0,0
789,2010,Türkiye,Canada,4465,523,0,0,0
790,2010,United Arab Emirates,Canada,30,19,0,0,0
791,2010,Uganda,Canada,682,108,0,0,0
792,2010,Ukraine,Canada,1871,341,0,0,0
793,2010,Uruguay,Canada,147,44,0,0,0
794,2010,United States of America,Canada,2637,818,0,0,0
795,2010,Uzbekistan,Canada,247,65,0,0,0
796,2010,Saint Vincent and the Grenadines,Canada,941,1047,0,0,0
797,2010,Venezuela (Bolivarian Republic of),Canada,680,354,0,0,0
798,2010,Yemen,Canada,274,30,0,0,0
799,2010,Zambia,Canada,52,17,0,0,0
800,2010,Zimbabwe,Canada,3986,326,0,0,0
801,2010,Stateless,Canada,1738,0,0,0,0
802,2010,Tibetan,Canada,58,0,0,0,0
803,2010,Unknown,Canada,118,5,0,0,0
804,2010,Angola,Central African Rep.,11,0,0,0,0
805,2010,Burundi,Central African Rep.,26,0,0,0,0
806,2010,Burkina Faso,Central African Rep.,5,5,0,0,0
807,2010,Central African Rep.,Central African Rep.,0,0,0,192529,0
808,2010,Chad,Central African Rep.,1198,213,0,0,0
809,2010,Cameroon,Central African Rep.,0,5,0,0,0
810,2010,Congo,Central African Rep.,18,24,0,0,0
811,2010,Dem. Rep. of the Congo,Central African Rep.,15300,783,0,0,0
812,2010,Cote d'Ivoire,Central African Rep.,20,7,0,0,0
813,2010,Liberia,Central African Rep.,26,5,0,0,0
814,2010,Nigeria,Central African Rep.,5,5,0,0,0
815,2010,Rwanda,Central African Rep.,331,18,0,0,0
816,2010,Sierra Leone,Central African Rep.,8,0,0,0,0
817,2010,Sudan,Central African Rep.,4615,143,0,0,0
818,2010,Uganda,Central African Rep.,5,0,0,0,0
819,2010,Zambia,Central African Rep.,0,5,0,0,0
820,2010,Afghanistan,Cayman Islands,0,5,0,0,0
821,2010,Central African Rep.,Chad,69428,5,0,0,0
822,2010,Chad,Chad,0,0,0,131000,50000
823,2010,Cameroon,Chad,5,9,0,0,0
824,2010,Congo,Chad,6,0,0,0,0
825,2010,Dem. Rep. of the Congo,Chad,207,74,0,0,0
826,2010,Cote d'Ivoire,Chad,5,0,0,0,0
827,2010,Rwanda,Chad,14,0,0,0,0
828,2010,Somalia,Chad,9,12,0,0,0
829,2010,Sudan,Chad,278257,5,4000,0,0
830,2010,Afghanistan,China,7,0,0,0,0
831,2010,Palestinian,China,5,6,0,0,0
832,2010,Iran (Islamic Rep. of),China,0,5,0,0,0
833,2010,Iraq,China,17,11,0,0,0
834,2010,Pakistan,China,50,87,0,0,0
835,2010,Somalia,China,8,11,0,0,0
836,2010,Viet Nam,China,300897,0,0,0,0
837,2010,Afghanistan,Chile,12,0,0,0,0
838,2010,Bolivia (Plurinational State of),Chile,0,5,0,0,0
839,2010,Colombia,Chile,884,246,0,0,0
840,2010,Cuba,Chile,18,10,0,0,0
841,2010,Ecuador,Chile,17,0,0,0,0
842,2010,Palestinian,Chile,116,0,0,0,0
843,2010,Ghana,Chile,0,5,0,0,0
844,2010,Peru,Chile,117,0,0,0,0
845,2010,Senegal,Chile,0,5,0,0,0
846,2010,Unknown,Chile,449,0,0,0,0
847,2010,Angola,Cameroon,19,0,0,0,0
848,2010,Burundi,Cameroon,259,0,0,0,0
849,2010,Cambodia,Cameroon,5,0,0,0,0
850,2010,Central African Rep.,Cameroon,89927,1092,18,0,0
851,2010,Chad,Cameroon,8492,459,34,0,0
852,2010,Congo,Cameroon,157,6,0,0,0
853,2010,Dem. Rep. of the Congo,Cameroon,685,187,5,0,0
854,2010,Equatorial Guinea,Cameroon,36,6,0,0,0
855,2010,Gabon,Cameroon,9,0,0,0,0
856,2010,Ghana,Cameroon,5,7,0,0,0
857,2010,Guinea-Bissau,Cameroon,0,27,0,0,0
858,2010,Guinea,Cameroon,8,348,0,0,0
859,2010,Cote d'Ivoire,Cameroon,58,57,0,0,0
860,2010,Liberia,Cameroon,71,10,0,0,0
861,2010,Sri Lanka,Cameroon,0,6,0,0,0
862,2010,Mauritania,Cameroon,9,5,0,0,0
863,2010,Mali,Cameroon,0,5,0,0,0
864,2010,Morocco,Cameroon,5,0,0,0,0
865,2010,Niger,Cameroon,5,0,0,0,0
866,2010,Nigeria,Cameroon,2873,0,0,0,0
867,2010,Rwanda,Cameroon,1535,133,0,0,0
868,2010,Sierra Leone,Cameroon,0,5,0,0,0
869,2010,Sudan,Cameroon,84,19,7,0,0
870,2010,Togo,Cameroon,22,6,0,0,0
871,2010,Uganda,Cameroon,5,0,0,0,0
872,2010,Angola,Congo,828,46,0,0,0
873,2010,Burundi,Congo,70,20,0,0,0
874,2010,Central African Rep.,Congo,94,218,6,0,0
875,2010,Chad,Congo,40,254,0,0,0
876,2010,Cameroon,Congo,0,8,0,0,0
877,2010,Dem. Rep. of the Congo,Congo,124244,4635,5,0,0
878,2010,Ethiopia,Congo,0,5,0,0,0
879,2010,Guinea,Congo,0,8,0,0,0
880,2010,Cote d'Ivoire,Congo,5,120,0,0,0
881,2010,Liberia,Congo,0,7,0,0,0
882,2010,Mauritania,Congo,10,40,0,0,0
883,2010,Rwanda,Congo,7775,114,49,0,0
884,2010,Sierra Leone,Congo,0,14,0,0,0
885,2010,Sudan,Congo,33,23,0,0,0
886,2010,Togo,Congo,0,6,0,0,0
887,2010,Angola,Dem. Rep. of the Congo,79617,0,0,0,0
888,2010,Burundi,Dem. Rep. of the Congo,12845,720,3640,0,0
889,2010,Central African Rep.,Dem. Rep. of the Congo,706,15,0,0,0
890,2010,Cameroon,Dem. Rep. of the Congo,5,0,0,0,0
891,2010,Congo,Dem. Rep. of the Congo,762,15,7,0,0
892,2010,Dem. Rep. of the Congo,Dem. Rep. of the Congo,0,0,0,1721382,460754
893,2010,Guinea,Dem. Rep. of the Congo,7,0,0,0,0
894,2010,Liberia,Dem. Rep. of the Congo,5,0,0,0,0
895,2010,Mozambique,Dem. Rep. of the Congo,0,6,0,0,0
896,2010,Rwanda,Dem. Rep. of the Congo,69836,152,10807,0,0
897,2010,Somalia,Dem. Rep. of the Congo,29,0,0,0,0
898,2010,Sudan,Dem. Rep. of the Congo,2505,0,0,0,0
899,2010,United Rep. of Tanzania,Dem. Rep. of the Congo,0,7,0,0,0
900,2010,Uganda,Dem. Rep. of the Congo,16,5,0,0,0
901,2010,Afghanistan,Colombia,0,5,0,0,0
902,2010,Angola,Colombia,5,0,0,0,0
903,2010,Colombia,Colombia,0,0,0,3672054,0
904,2010,Cuba,Colombia,58,68,0,0,0
905,2010,Eritrea,Colombia,5,31,0,0,0
906,2010,Ethiopia,Colombia,16,5,0,0,0
907,2010,Hungary,Colombia,7,0,0,0,0
908,2010,Iraq,Colombia,5,0,0,0,0
909,2010,Liberia,Colombia,5,0,0,0,0
910,2010,Sri Lanka,Colombia,0,5,0,0,0
911,2010,Nepal,Colombia,0,6,0,0,0
912,2010,Nicaragua,Colombia,24,0,0,0,0
913,2010,Peru,Colombia,14,5,0,0,0
914,2010,Romania,Colombia,7,0,0,0,0
915,2010,El Salvador,Colombia,7,0,0,0,0
916,2010,Serbia and Kosovo: S/RES/1244 (1999),Colombia,7,0,0,0,0
917,2010,Sierra Leone,Colombia,5,0,0,0,0
918,2010,Somalia,Colombia,11,33,0,0,0
919,2010,Venezuela (Bolivarian Republic of),Colombia,17,7,0,0,0
920,2010,Stateless,Colombia,5,0,0,0,0
921,2010,Belarus,Costa Rica,8,0,0,0,0
922,2010,Bolivia (Plurinational State of),Costa Rica,8,0,0,0,0
923,2010,Bulgaria,Costa Rica,13,0,0,0,0
924,2010,Dem. Rep. of the Congo,Costa Rica,5,5,0,0,0
925,2010,Colombia,Costa Rica,10214,296,20,0,0
926,2010,Cuba,Costa Rica,722,40,0,0,0
927,2010,Cyprus,Costa Rica,5,0,0,0,0
928,2010,Dominican Rep.,Costa Rica,6,0,0,0,0
929,2010,Eritrea,Costa Rica,5,0,0,0,0
930,2010,Georgia,Costa Rica,15,0,0,0,0
931,2010,Guatemala,Costa Rica,32,5,0,0,0
932,2010,Haiti,Costa Rica,38,0,0,0,0
933,2010,Honduras,Costa Rica,13,14,0,0,0
934,2010,India,Costa Rica,7,0,0,0,0
935,2010,Iran (Islamic Rep. of),Costa Rica,5,0,0,0,0
936,2010,Israel,Costa Rica,16,0,0,0,0
937,2010,Liberia,Costa Rica,5,0,0,0,0
938,2010,Mexico,Costa Rica,7,0,0,0,0
939,2010,Nicaragua,Costa Rica,597,7,20,0,0
940,2010,Nigeria,Costa Rica,8,5,0,0,0
941,2010,Panama,Costa Rica,18,0,0,0,0
942,2010,Peru,Costa Rica,228,0,0,0,0
943,2010,Romania,Costa Rica,5,0,0,0,0
944,2010,Russian Federation,Costa Rica,21,0,0,0,0
945,2010,El Salvador,Costa Rica,100,0,0,0,0
946,2010,Somalia,Costa Rica,9,0,0,0,0
947,2010,Ukraine,Costa Rica,18,0,0,0,0
948,2010,United States of America,Costa Rica,0,5,0,0,0
949,2010,Uzbekistan,Costa Rica,7,0,0,0,0
950,2010,Venezuela (Bolivarian Republic of),Costa Rica,217,0,0,0,0
951,2010,Unknown,Costa Rica,7134,0,0,0,0
952,2010,Colombia,Cuba,5,0,0,0,0
953,2010,Eritrea,Cuba,5,6,0,0,0
954,2010,Iran (Islamic Rep. of),Cuba,0,5,0,0,0
955,2010,Western Sahara,Cuba,396,0,0,0,0
956,2010,Afghanistan,Cyprus,7,112,0,0,0
957,2010,Algeria,Cyprus,5,11,0,0,0
958,2010,Egypt,Cyprus,48,155,0,0,0
959,2010,Armenia,Cyprus,23,38,0,0,0
960,2010,Benin,Cyprus,0,5,0,0,0
961,2010,Bangladesh,Cyprus,0,58,0,0,0
962,2010,Burkina Faso,Cyprus,0,5,0,0,0
963,2010,Bosnia and Herzegovina,Cyprus,15,21,0,0,0
964,2010,China,Cyprus,5,49,0,0,0
965,2010,Cameroon,Cyprus,7,176,0,0,0
966,2010,Dem. Rep. of the Congo,Cyprus,12,32,0,0,0
967,2010,Ethiopia,Cyprus,5,21,0,0,0
968,2010,Palestinian,Cyprus,1619,1796,0,0,0
969,2010,Georgia,Cyprus,85,36,0,0,0
970,2010,Ghana,Cyprus,0,55,0,0,0
971,2010,Guinea,Cyprus,0,33,0,0,0
972,2010,Cote d'Ivoire,Cyprus,0,5,0,0,0
973,2010,India,Cyprus,5,126,0,0,0
974,2010,Indonesia,Cyprus,0,10,0,0,0
975,2010,Iran (Islamic Rep. of),Cyprus,432,543,0,0,0
976,2010,Iraq,Cyprus,600,459,0,0,0
977,2010,Jordan,Cyprus,9,137,0,0,0
978,2010,Kazakhstan,Cyprus,0,5,0,0,0
979,2010,Kenya,Cyprus,0,12,0,0,0
980,2010,Kyrgyzstan,Cyprus,5,5,0,0,0
981,2010,Liberia,Cyprus,0,5,0,0,0
982,2010,Lebanon,Cyprus,25,106,0,0,0
983,2010,Sri Lanka,Cyprus,14,183,0,0,0
984,2010,Rep. of Moldova,Cyprus,14,17,0,0,0
985,2010,Mali,Cyprus,0,13,0,0,0
986,2010,Mongolia,Cyprus,0,37,0,0,0
987,2010,Morocco,Cyprus,0,25,0,0,0
988,2010,Nepal,Cyprus,0,77,0,0,0
989,2010,Nigeria,Cyprus,5,94,0,0,0
990,2010,Pakistan,Cyprus,15,81,0,0,0
991,2010,Philippines,Cyprus,5,39,0,0,0
992,2010,Russian Federation,Cyprus,56,83,0,0,0
993,2010,Serbia and Kosovo: S/RES/1244 (1999),Cyprus,54,78,0,0,0
994,2010,Senegal,Cyprus,0,5,0,0,0
995,2010,Sierra Leone,Cyprus,15,10,0,0,0
996,2010,Somalia,Cyprus,6,12,0,0,0
997,2010,Viet Nam,Cyprus,0,72,0,0,0
998,2010,Sudan,Cyprus,5,5,0,0,0
999,2010,Syrian Arab Rep.,Cyprus,125,242,0,0,0
1000,2010,Togo,Cyprus,0,6,0,0,0
1001,2010,Tunisia,Cyprus,0,8,0,0,0
1002,2010,Türkiye,Cyprus,138,187,0,0,0
1003,2010,Ukraine,Cyprus,28,71,0,0,0
1004,2010,Uzbekistan,Cyprus,5,24,0,0,0
1005,2010,Yemen,Cyprus,5,0,0,0,0
1006,2010,Afghanistan,Czechia,224,7,0,0,0
1007,2010,Albania,Czechia,12,0,0,0,0
1008,2010,Algeria,Czechia,0,7,0,0,0
1009,2010,Angola,Czechia,23,5,0,0,0
1010,2010,Armenia,Czechia,79,31,0,0,0
1011,2010,Azerbaijan,Czechia,24,7,0,0,0
1012,2010,Belarus,Czechia,267,87,0,0,0
1013,2010,Bosnia and Herzegovina,Czechia,11,5,0,0,0
1014,2010,Bulgaria,Czechia,25,0,0,0,0
1015,2010,China,Czechia,10,6,0,0,0
1016,2010,Cameroon,Czechia,6,0,0,0,0
1017,2010,Congo,Czechia,5,5,0,0,0
1018,2010,Dem. Rep. of the Congo,Czechia,42,25,0,0,0
1019,2010,Cuba,Czechia,101,7,0,0,0
1020,2010,Ethiopia,Czechia,13,0,0,0,0
1021,2010,Georgia,Czechia,28,18,0,0,0
1022,2010,Ghana,Czechia,11,0,0,0,0
1023,2010,Guinea,Czechia,6,5,0,0,0
1024,2010,Croatia,Czechia,5,0,0,0,0
1025,2010,India,Czechia,0,5,0,0,0
1026,2010,Iran (Islamic Rep. of),Czechia,34,11,0,0,0
1027,2010,Iraq,Czechia,173,22,0,0,0
1028,2010,Kazakhstan,Czechia,87,167,0,0,0
1029,2010,Kenya,Czechia,0,5,0,0,0
1030,2010,Kyrgyzstan,Czechia,39,34,0,0,0
